id,RoleId,skillId,department
3fff051d-e469-40e5-9c15-0ad2baf145eb,6801cd6d-6ce0-4026-b246-06acab69269e,d1c6de62-a80d-496e-9e13-fab574b84018,ADMIN
f0509a53-71e3-45c1-a106-1d8500183a8c,6801cd6d-6ce0-4026-b246-06acab69269e,774f3840-340e-4c46-844d-2a4edcda5897,OTHER
7702338d-098e-4cc1-a782-ac415b64e528,6801cd6d-6ce0-4026-b246-06acab69269e,480119cf-741b-4053-8baa-5b280038aeaf,FULL_STACK
5c8ee9f6-80f1-4db7-9876-854bb95231fe,6801cd6d-6ce0-4026-b246-06acab69269e,2f856e05-3783-4745-a4be-96119ba2ed63,DATA_ANALYTICS
769782b8-8103-491e-a977-a00214fb4f28,6801cd6d-6ce0-4026-b246-06acab69269e,69258e00-0b99-47a0-8e6d-c84015475057,ADMIN
8621baf0-80aa-4157-9732-1941c1695345,6801cd6d-6ce0-4026-b246-06acab69269e,cd39f181-856d-44e7-813d-d02c5c7bbf1f,DATA_ANALYTICS
658b28ac-4129-40c6-8720-4c731213c40b,6801cd6d-6ce0-4026-b246-06acab69269e,26de1ea2-93d0-4235-bd0e-1ac59f172c1b,DEVOPS
07ba4d49-b22a-44c4-a554-3025291221ee,6801cd6d-6ce0-4026-b246-06acab69269e,e0271945-2846-4a5b-b9bd-da977b7eced7,ADMIN
f1a21466-92de-48ba-9973-da0468c71cbb,6801cd6d-6ce0-4026-b246-06acab69269e,acffc152-3549-4a53-aa13-4ed4e6d3b48d,DEVOPS
ffca1fbc-7e3c-43a7-92be-652525405b1f,6801cd6d-6ce0-4026-b246-06acab69269e,f8ffa0bd-5907-4e18-a22d-2f9a6392bb95,DATA_ANALYTICS
7c1f3083-bceb-477e-a44e-fe65ab58f0f1,5fe2569a-4ad5-4879-915d-d8134c50f809,d1c6de62-a80d-496e-9e13-fab574b84018,ADMIN
ac7114cf-5591-45ee-822e-09ecff72925e,5fe2569a-4ad5-4879-915d-d8134c50f809,696fd15b-54f7-41fe-a2af-d5e2825f168e,DATA_ANALYTICS
9a4f5c7f-c89b-4129-b029-b0239169defc,5fe2569a-4ad5-4879-915d-d8134c50f809,aee5bc0f-1c86-4361-9138-330785833e09,DATA_ANALYTICS
4272ef84-1c2c-4670-a51a-0fe9e182a726,5fe2569a-4ad5-4879-915d-d8134c50f809,05b3f932-ea4f-4a4d-bcff-778a6bee5812,DATA_ENGINEERING
97dcef91-11a7-4dea-9728-f9cce4588410,5fe2569a-4ad5-4879-915d-d8134c50f809,049a87b7-29f2-4a14-a1f4-c1f627271740,DEVOPS
019ba73a-9c7a-4516-b6de-a25620a8e5bc,5fe2569a-4ad5-4879-915d-d8134c50f809,f90889c7-73a6-4eb1-abb8-553c7341b115,DATA_ENGINEERING
7a09900e-8dc6-440f-83e7-63d4ee7f31c9,5fe2569a-4ad5-4879-915d-d8134c50f809,82261ea8-b833-4c4b-ab1e-fff3865a4f14,DATA_ENGINEERING
359cfed9-803e-4a44-8032-f6c36744aceb,5fe2569a-4ad5-4879-915d-d8134c50f809,56398748-2fcc-493f-b3ae-2443a13d5ffd,DEVOPS
16ec4dfd-75b3-489f-9ccd-50983e125063,5fe2569a-4ad5-4879-915d-d8134c50f809,5f8221e0-a561-4ce6-8b31-0204db78b9c4,OTHER
020d3ddc-792e-4e97-bcc0-5bf94651182c,5fe2569a-4ad5-4879-915d-d8134c50f809,2f856e05-3783-4745-a4be-96119ba2ed63,DATA_ANALYTICS
71df9905-2b81-4e6d-a935-0d9b33812b36,5fe2569a-4ad5-4879-915d-d8134c50f809,c03d116a-561f-465b-83b6-c7b56b585081,DATA_ENGINEERING
d685f749-7523-4e4b-8171-9ece7373f544,5fe2569a-4ad5-4879-915d-d8134c50f809,8bca1dd8-ac55-4e6f-bd7d-ba19fe5dbf1c,DEVOPS
2189bd3c-4323-4cbd-9fc2-894bc69ef0bf,5fe2569a-4ad5-4879-915d-d8134c50f809,55eea98f-46b5-4400-8d56-f45408239a2a,OTHER
a98cdef8-2279-4576-b6d5-3a0202b4c02c,5fe2569a-4ad5-4879-915d-d8134c50f809,6b14695c-6089-4cd8-9b16-dbdcce8dac49,FULL_STACK
02a9d044-9da0-4a4d-92c8-934600835b1b,5fe2569a-4ad5-4879-915d-d8134c50f809,f8ffa0bd-5907-4e18-a22d-2f9a6392bb95,DATA_ANALYTICS
e6fe5e5d-e57d-489a-bf3d-4b6310e80e05,7509fa3b-2210-428d-86f3-113ca18a50d7,acffc152-3549-4a53-aa13-4ed4e6d3b48d,DATA_ANALYTICS
9ecae05f-340b-404a-b2d6-4ec70391b7cf,7509fa3b-2210-428d-86f3-113ca18a50d7,bc0700ff-bf0b-40ab-8d4c-6826035cd551,DATA_ENGINEERING
c05c5ae7-9dfc-4e80-a0fc-f7c0f26536f2,7509fa3b-2210-428d-86f3-113ca18a50d7,e5eb8d87-e425-4434-849b-e68ef1eec172,DATA_ENGINEERING
88cc6203-e862-4224-a04e-ad99aa2cb9b0,7509fa3b-2210-428d-86f3-113ca18a50d7,58a761de-0b01-4a61-86f7-60710945cfa9,DATA_ANALYTICS
3e00a1f9-ec34-4857-9bfd-261a2fde5e42,7509fa3b-2210-428d-86f3-113ca18a50d7,f8fbc666-10d3-4c47-a0c1-93921b2ab703,DEVOPS
05f3a165-365f-4713-9830-339c601474a3,7509fa3b-2210-428d-86f3-113ca18a50d7,26de1ea2-93d0-4235-bd0e-1ac59f172c1b,DEVOPS
b62d689b-54a1-41f2-93f7-04cf156e5289,7509fa3b-2210-428d-86f3-113ca18a50d7,a095c357-7726-49ce-b2ab-e1f98fdfda94,DATA_ENGINEERING
897a26ac-67e1-4b91-a732-04bcfdc6d57c,7509fa3b-2210-428d-86f3-113ca18a50d7,b1bd2b54-1176-4114-9d3f-f54b4279f5fd,DATA_ENGINEERING
c3335cc0-20d1-4b8b-b6ae-c3350f658d95,7509fa3b-2210-428d-86f3-113ca18a50d7,3a9f4f8f-57b2-4774-9a2d-f3bbe359a998,DATA_ANALYTICS
ba6d528b-c43b-4763-a93f-4c848ce66bfa,7509fa3b-2210-428d-86f3-113ca18a50d7,480119cf-741b-4053-8baa-5b280038aeaf,ADMIN
66da88d6-2212-4316-9273-a5c46a63528a,7509fa3b-2210-428d-86f3-113ca18a50d7,573a6ce4-0da8-4510-9af6-f1378a4b67f6,ADMIN
93a96c2a-d156-4b6e-9355-357c6cb73caf,7509fa3b-2210-428d-86f3-113ca18a50d7,774f3840-340e-4c46-844d-2a4edcda5897,DATA_ENGINEERING
177652d0-5011-4ce5-8438-415f622d9bba,7509fa3b-2210-428d-86f3-113ca18a50d7,86b5dcdd-0ccc-48d7-a9d4-5f3d3f612bb5,ADMIN
ba08b68d-c848-4cff-a40b-e76457ae18a5,7509fa3b-2210-428d-86f3-113ca18a50d7,0dcaa6c6-4b84-47c2-958d-de028981444b,DATA_ENGINEERING
e2e124bc-9cb0-461c-9d60-0f6f93d7b212,7509fa3b-2210-428d-86f3-113ca18a50d7,55eea98f-46b5-4400-8d56-f45408239a2a,DATA_ANALYTICS
755e5715-baa6-47c6-90c3-b73587e12516,389b9b57-4ec2-4071-a076-65cfc20cb06f,f8fbc666-10d3-4c47-a0c1-93921b2ab703,DATA_ENGINEERING
c44fc895-dddd-4406-a513-91c2a68c2c75,389b9b57-4ec2-4071-a076-65cfc20cb06f,a095c357-7726-49ce-b2ab-e1f98fdfda94,ADMIN
bf418477-4842-4f0b-a9b3-8ce8b37705de,389b9b57-4ec2-4071-a076-65cfc20cb06f,af1a60d7-b8c7-4fd3-8785-fdbd945a8ea4,FULL_STACK
d31eae92-1613-4d08-ab4e-602b436411d6,389b9b57-4ec2-4071-a076-65cfc20cb06f,15499c02-3804-42e4-a157-48cc4488d1fb,DEVOPS
6b83e7eb-7cfd-4773-84df-c6a2f5fc00ff,389b9b57-4ec2-4071-a076-65cfc20cb06f,b6708357-94bf-4729-86ff-57b524964e95,OTHER
4964f56f-a7f1-4e7f-afd5-faee0ae4592b,389b9b57-4ec2-4071-a076-65cfc20cb06f,1c7fb394-bc8e-4a55-bb0a-8c996aa016c0,DEVOPS
21a62b66-2b1c-4ba6-a735-383d7fa2c726,389b9b57-4ec2-4071-a076-65cfc20cb06f,bb173388-39b3-4b66-a046-f2f483e19e4f,ADMIN
f9bd0988-eca6-4922-b81d-5a73199b0679,389b9b57-4ec2-4071-a076-65cfc20cb06f,480119cf-741b-4053-8baa-5b280038aeaf,FULL_STACK
1850bb25-f9ba-4875-9460-2c84c3378571,389b9b57-4ec2-4071-a076-65cfc20cb06f,db3f015d-8d65-497b-9ae4-3bf9200f3145,OTHER
67955d0a-7d53-47f0-9b17-db68134c5ab2,389b9b57-4ec2-4071-a076-65cfc20cb06f,4762548d-18c4-43ca-b0a4-c226cea7fd34,DATA_ANALYTICS
f69624d4-95ed-4880-a275-f18b70c5de87,389b9b57-4ec2-4071-a076-65cfc20cb06f,7621eacc-89e3-479e-a7c6-2338d5c816c4,DATA_ENGINEERING
d41a7dc3-c3ba-4e5a-8112-401d9ed77fe9,389b9b57-4ec2-4071-a076-65cfc20cb06f,3a9f4f8f-57b2-4774-9a2d-f3bbe359a998,DATA_ENGINEERING
078eb6e5-43c6-49fa-9a7c-91fbb44fcfe6,389b9b57-4ec2-4071-a076-65cfc20cb06f,5f3aebd5-8206-4e06-a22e-84c11e4e3f8b,FULL_STACK
4ef1d319-520e-4b3c-88cf-7c7dc2b086ee,389b9b57-4ec2-4071-a076-65cfc20cb06f,65fb2f8a-8c7f-40df-9699-f7a5808a5b6d,DATA_ENGINEERING
2bb0272a-134c-4d22-9ead-4f28431bebd5,389b9b57-4ec2-4071-a076-65cfc20cb06f,9642d567-a91c-4bf6-8180-30a4aeb9777b,OTHER
39a8e706-629d-4b46-8da7-e14aa4c21c20,7394e470-44cb-4b3b-ac50-5a14a97755d6,5b356326-5fb3-42b2-b607-d3d6690f24e9,OTHER
3dfeb125-d0f8-46de-8a68-082f32632146,7394e470-44cb-4b3b-ac50-5a14a97755d6,e5eb8d87-e425-4434-849b-e68ef1eec172,ADMIN
7f00d7ae-fa01-4158-8156-9f328f156cab,7394e470-44cb-4b3b-ac50-5a14a97755d6,c03d116a-561f-465b-83b6-c7b56b585081,DATA_ENGINEERING
dcc5969d-6aca-4450-881d-f5dec4d1efad,7394e470-44cb-4b3b-ac50-5a14a97755d6,1a2c0072-2464-48ce-addf-40e1f19755b7,DEVOPS
ad66de3b-48db-4913-bc28-1d5b7b5e3354,7394e470-44cb-4b3b-ac50-5a14a97755d6,69258e00-0b99-47a0-8e6d-c84015475057,FULL_STACK
74ad94d6-bdc3-4df2-8960-01df5fd901a0,7394e470-44cb-4b3b-ac50-5a14a97755d6,c3d32a4e-c534-44d1-9ff8-709c2f5f8382,ADMIN
16774935-458a-4216-9294-cbea035e9728,7394e470-44cb-4b3b-ac50-5a14a97755d6,5a298ecf-f273-4aed-9eaa-7edaa2900f76,DEVOPS
85767297-a8f7-42c1-8d20-bc3ed979aba2,7394e470-44cb-4b3b-ac50-5a14a97755d6,86b5dcdd-0ccc-48d7-a9d4-5f3d3f612bb5,DEVOPS
f5f08093-516b-48b0-be01-c19be646c2fe,7394e470-44cb-4b3b-ac50-5a14a97755d6,7d1038df-64fb-430a-b1e7-f5d719ae3895,DEVOPS
977b94b4-34a7-402d-bf4e-3bf500293b5e,7394e470-44cb-4b3b-ac50-5a14a97755d6,edc6b252-8681-4773-bec8-bf7b152bd2a7,ADMIN
b6600b0b-4efe-4a1f-87ca-55e0cdd130df,7394e470-44cb-4b3b-ac50-5a14a97755d6,5f8221e0-a561-4ce6-8b31-0204db78b9c4,DEVOPS
a66ae134-8f79-425e-8d4f-e76c413ff780,7394e470-44cb-4b3b-ac50-5a14a97755d6,5997466b-b029-42de-833f-2ecae6b4722a,OTHER
51172cd5-88c7-490c-89af-59aedeb8593b,7394e470-44cb-4b3b-ac50-5a14a97755d6,26de1ea2-93d0-4235-bd0e-1ac59f172c1b,OTHER
7589cc1a-134d-46bd-88d2-2e9d87a73fed,7394e470-44cb-4b3b-ac50-5a14a97755d6,5823f7a6-8471-4ad0-8a29-b4f722594a1b,OTHER
09b1a842-0d42-4f17-8a3f-29c464c82e70,7394e470-44cb-4b3b-ac50-5a14a97755d6,05b3f932-ea4f-4a4d-bcff-778a6bee5812,FULL_STACK
